reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status,relationship_status,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row,denominator_unit_standard,installed_quantity_standard,installed_quantity_status,serviced_quantity_standard,serviced_quantity_status,installed_ratio_unit,installed_ratio_status,serviced_ratio_unit,serviced_ratio_status,routine_expenditure_per_installed_unit,non_routine_expenditure_per_installed_unit,total_expenditure_per_installed_unit,routine_expenditure_per_serviced_unit,non_routine_expenditure_per_serviced_unit,total_expenditure_per_serviced_unit
2021-22,Transmission lines maintenance,Conductors,$0's,984155.484102794,5306.700985895725,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,52,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,984155.484102794,numeric,5306.700985895725,numeric,989462.1850886897,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,14,km,6611.465,numeric,2203.8216666666667,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,148.85588657019193,0.8026513013221314,149.65853787151406,446.56765971057575,2.407953903966394,448.97561361454217
2021-22,Transmission lines maintenance,Transmission cables,$0's,0.0,3339.4102755443664,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,53,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,3339.4102755443664,numeric,3339.4102755443664,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,15,km,8.542370333333334,numeric,17.08474066666667,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,0.0,390.9231448926529,390.9231448926529,0.0,195.46157244632644,195.46157244632644
2021-22,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,4635055.651136602,6708283.324724818,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,54,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4635055.651136602,numeric,6708283.324724818,numeric,11343338.975861419,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,16,count,1216.0,numeric,4310.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,3811.7233973162847,5516.680365727646,9328.40376304393,1075.418944579258,1556.4462470359206,2631.8651916151784
2021-22,Substations equipment & property maintenance,Substation power transformers,$0's,1167823.426612792,2158755.4960138574,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,55,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1167823.426612792,numeric,2158755.4960138574,numeric,3326578.9226266495,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,17,count,184.0,numeric,1255.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,6346.866448982566,11732.366826162268,18079.233275144834,930.5365949105912,1720.1239012062608,2650.6604961168523
2021-22,Substations equipment & property maintenance,Substation property,$0's,908839.0131524244,3291536.11676183,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,56,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,908839.0131524244,numeric,3291536.11676183,numeric,4200375.129914255,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,18,count,47.0,numeric,1164.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,19337.000279838816,70032.68333535809,89369.68361519692,780.7895301996773,2827.780169039373,3608.569699239051
2021-22,SCADA & network control maintenance,SCADA & network control maintenance,$0's,514547.98277334135,186549.55619921075,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,57,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,514547.98277334135,numeric,186549.55619921075,numeric,701097.5389725522,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,19,count,21368.54821,numeric,10684.274105,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,24.079688414795744,8.730099694461684,32.80978810925743,48.15937682959149,17.460199388923368,65.61957621851487
2021-22,Protection systems maintenance,Protection systems maintenance,$0's,761087.580176445,228260.2580946501,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,58,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,761087.580176445,numeric,228260.2580946501,numeric,989347.8382710951,numeric,matched_with_denominator,AusNet (T) 2021-22 - Category Analysis - RIN Response - Consolidated - 28 July 2022 - PUBLIC(14205738.1).xlsx,2.8 Maintenance,20,count,6696.999999999999,numeric,4464.666666666666,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,113.64604751029492,34.08395671116173,147.73000422145665,170.46907126544238,51.125935066742606,221.59500633218497
2022-23,Transmission lines maintenance,Transmission towers,$0's,303350.63676480687,186151.8396739064,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,50,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,303350.63676480687,numeric,186151.8396739064,numeric,489502.47643871326,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,12,count,13196.0,numeric,14662.222222222224,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,22.98807492913056,14.106686850098999,37.09476177922956,20.689267436217502,12.696018165089097,33.3852856013066
2022-23,Transmission lines maintenance,Transmission tower support structures,$0's,431111.2623950912,31542.373881132124,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,51,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,431111.2623950912,numeric,31542.373881132124,numeric,462653.6362762233,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,13,count,70616.0,numeric,47077.333333333336,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,6.105008247353166,0.44667460463821407,6.55168285199138,9.157512371029748,0.670011906957321,9.82752427798707
2022-23,Transmission lines maintenance,Conductors,$0's,649550.3322267368,11125.308224171336,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,52,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,649550.3322267368,numeric,11125.308224171336,numeric,660675.6404509081,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,14,km,6611.465,numeric,2203.8216666666667,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,98.2460517036295,1.6827296558586238,99.92878135948811,294.7381551108885,5.0481889675758715,299.78634407846437
2022-23,Transmission lines maintenance,Transmission cables,$0's,2811.911978976268,5973.351785336195,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,53,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2811.911978976268,numeric,5973.351785336195,numeric,8785.263764312462,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,15,km,8.542370333333333,numeric,17.084740666666665,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,329.17233381978974,699.2616278912042,1028.4339617109938,164.58616690989487,349.6308139456021,514.2169808554969
2022-23,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,5181950.527072666,8463584.843790919,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,54,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5181950.527072666,numeric,8463584.843790919,numeric,13645535.370863585,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,16,count,1218.0,numeric,8005.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,4254.474981176245,6948.756029384991,11203.231010561236,647.339228866042,1057.2873009107955,1704.6265297768375
2022-23,Substations equipment & property maintenance,Substation power transformers,$0's,1032729.1031327124,873400.8477039216,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,55,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1032729.1031327124,numeric,873400.8477039216,numeric,1906129.950836634,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,17,count,184.0,numeric,2095.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,5612.658169199524,4746.743737521313,10359.401906720837,492.9494525693138,416.89777933361415,909.8472319029279
2022-23,Substations equipment & property maintenance,Substation property,$0's,451981.2991740275,891420.6670553482,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,56,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,451981.2991740275,numeric,891420.6670553482,numeric,1343401.9662293757,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,18,count,47.0,numeric,1857.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,9616.623386681436,18966.397171390385,28583.020558071825,243.3932682681893,480.0326693889866,723.425937657176
2022-23,SCADA & network control maintenance,SCADA & network control maintenance,$0's,620701.7028938896,153568.09177399485,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,57,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,620701.7028938896,numeric,153568.09177399485,numeric,774269.7946678845,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,19,count,20981.11759000001,numeric,10490.558795000004,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,29.583824609501622,7.319347556928438,36.90317216643006,59.167649219003245,14.638695113856876,73.80634433286012
2022-23,Protection systems maintenance,Protection systems maintenance,$0's,651916.9743609835,1040363.146111124,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,58,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,651916.9743609835,numeric,1040363.146111124,numeric,1692280.1204721075,numeric,matched_with_denominator,Ausnet Services (ET) 2022-23 - Category Analysis - RIN Response - Consolidated - 28 July 2023 - PUBLIC(15600825.1).xlsx,2.8 Maintenance,20,count,6680.999999999999,numeric,4453.999999999999,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,97.57775398308391,155.71967461624368,253.29742859932762,146.36663097462588,233.57951192436556,379.94614289899147
2023-24,Transmission lines maintenance,Transmission towers,$,767347.1720707123,2259402.663702387,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,51,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,767347.1720707123,numeric,2259402.663702387,numeric,3026749.835773099,numeric,matched_with_denominator,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,13,count,13180.0,numeric,14644.444444444443,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,58.22057451219365,171.42660574373193,229.64718025592558,52.39851706097429,154.28394516935876,206.68246223033304
2023-24,Transmission lines maintenance,Transmission tower support structures,$,221107.543276072,29938.77775902904,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,52,AusNet Transmission,https://www.aer.gov.au/documents/ausnet-services-transmission-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/ausnet-services-t?page=4,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,221107.543276072,numeric,29938.77775902904,numeric,251046.32103510105,numeric,matched_with_denominator,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,14,count,62770.0,numeric,41846.66666666666,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,3.5225034773948067,0.47695997704363613,3.999463454438443,5.283755216092211,0.7154399655654543,5.999195181657665
